time_index,TIMESTAMP,AirTemp_Avg,Trosee_Avg,WSpd_Avg,WDir_Avg,Rain_Tot,Ray_Global_RSR2_Avg,Ray_Direct_RSR2_Avg,Ray_Diffus_RSR2_Avg,WM_Temp_Avg
9382,2025-03-07 03:40:00,6.443,2.347,0.529,131.3,,6.779,0.0,6.779,11.28
9383,2025-03-07 03:50:00,6.349,2.331,0.716,132.6,,5.359,0.0,5.359,11.23
9384,2025-03-07 04:00:00,6.238,2.251,0.94,141.8,,6.826,0.0,6.826,10.93
9385,2025-03-07 04:10:00,6.277,2.362,0.898,115.7,,6.824,0.0,6.824,11.01
9386,2025-03-07 04:20:00,6.209,2.304,0.871,115.5,,5.156,0.0,5.156,10.97
9387,2025-03-07 04:30:00,6.249,2.111,1.166,129.2,,6.688,0.0,6.688,10.9
9388,2025-03-07 04:40:00,6.103,2.038,0.907,133.9,,6.794,0.0,6.794,10.72
9389,2025-03-07 04:50:00,6.037,2.123,0.991,126.4,,5.067,0.0,5.067,10.64
9390,2025-03-07 05:00:00,5.878,2.168,1.013,139.1,,6.857,0.0,6.857,10.39
9391,2025-03-07 05:10:00,5.681,2.058,1.065,158.7,,6.811,0.0,6.811,10.12
9392,2025-03-07 05:20:00,5.455,1.895,1.217,150,,4.784,0.0,4.784,9.69
9393,2025-03-07 05:30:00,5.193,1.869,1.293,162.1,,7.094,0.0,7.094,9.59
9394,2025-03-07 05:40:00,5.213,2.035,1.034,132.1,,6.704,0.0,6.704,9.74
9395,2025-03-07 05:50:00,5.395,2.302,1.23,146.7,,5.156,0.0,5.156,9.89
9396,2025-03-07 06:00:00,5.53,2.31,1.383,149.5,,8.59,0.0,8.59,9.99
9397,2025-03-07 06:10:00,5.504,2.14,1.154,144.4,,7.707,0.0,7.707,9.98
9398,2025-03-07 06:20:00,5.49,2.206,0.96,139.1,,7.784,0.0,7.784,9.72
9399,2025-03-07 06:30:00,5.307,2.07,1.192,136.9,,19.86,4.124,19.63,9.58
9400,2025-03-07 06:40:00,5.249,1.942,1.749,164.1,,28.29,4.985,27.89,9.39
9401,2025-03-07 06:50:00,5.204,2.095,0.993,144.4,,34.34,4.658,33.84,9.27
9402,2025-03-07 07:00:00,5.447,2.585,1.243,159.6,,79.32,218.0,47.67,8.87
9403,2025-03-07 07:10:00,6.219,2.851,1.466,142.9,,119.8,377.2,55.83,8.58
9404,2025-03-07 07:20:00,6.705,2.958,1.23,147.5,,144.9,433.3,59.06,8.68
9405,2025-03-07 07:30:00,7.152,2.785,1.311,155.8,,173.9,486.0,64.1,8.76
9406,2025-03-07 07:40:00,7.677,2.827,1.224,147.8,,197.3,512.4,67.55,8.53
9407,2025-03-07 07:50:00,7.678,2.942,1.369,129.6,,225.3,552.8,70.22,8.77
9408,2025-03-07 08:00:00,8.09,2.64,1.302,147.8,,256.4,590.5,75.32,8.82
9409,2025-03-07 08:10:00,8.91,2.913,0.752,144.7,,284.3,616.7,79.35,8.82
9410,2025-03-07 08:20:00,9.39,3.138,1.334,155.3,,309.0,629.9,84.1,8.93
9411,2025-03-07 08:30:00,9.12,3.132,1.21,152.5,,339.2,653.1,90.2,9.23
9412,2025-03-07 08:40:00,9.34,3.178,1.347,145.4,,367.0,679.7,92.0,9.48
9413,2025-03-07 08:50:00,9.68,3.261,1.263,139.4,,390.5,698.4,92.4,9.69
9414,2025-03-07 09:00:00,10.16,3.375,1.578,146.6,,417.5,712.3,98.1,9.95
9415,2025-03-07 09:10:00,10.66,3.478,1.072,144.5,,440.8,726.1,100.4,10.28
9416,2025-03-07 09:20:00,11.24,3.453,0.967,140.3,,462.1,741.5,99.9,10.67
9417,2025-03-07 09:30:00,11.56,3.445,1.332,145.2,,487.6,754.0,105.5,11.24
9418,2025-03-07 09:40:00,12.03,3.41,1.139,136.6,,511.0,766.2,109.4,11.78
9419,2025-03-07 09:50:00,12.31,3.52,1.325,143.9,,525.9,771.5,109.0,12.11
9420,2025-03-07 10:00:00,12.79,3.371,1.216,134.7,,542.3,779.1,109.5,12.72
9421,2025-03-07 10:10:00,13.19,3.085,1.274,138.2,,559.4,789.5,109.9,12.98
9422,2025-03-07 10:20:00,13.62,3.333,1.108,141.8,,572.2,791.8,111.2,13.1
9423,2025-03-07 10:30:00,13.94,3.646,0.978,163.9,,590.7,800.0,115.7,13.37
9424,2025-03-07 10:40:00,14.23,3.793,1.142,182.2,,605.3,808.0,117.1,13.68
9425,2025-03-07 10:50:00,14.54,4.002,0.994,162.6,,616.1,810.0,119.7,14.13
9426,2025-03-07 11:00:00,14.97,3.986,0.809,121.2,,621.7,794.1,129.0,14.46
9427,2025-03-07 11:10:00,15.26,3.836,0.903,160.5,,634.5,786.5,141.4,14.47
9428,2025-03-07 11:20:00,15.69,3.671,0.822,174.1,,632.1,745.3,161.2,14.61
9429,2025-03-07 11:30:00,15.94,3.384,0.762,176.8,,508.3,531.8,170.3,15.08
9430,2025-03-07 11:40:00,15.81,2.611,0.812,156.8,,481.9,477.2,177.4,15.62
9431,2025-03-07 11:50:00,15.73,2.591,0.754,194.9,,383.5,329.1,173.1,15.71
9432,2025-03-07 12:00:00,15.3,2.166,1.112,271.9,,493.6,477.6,188.4,15.47
9433,2025-03-07 12:10:00,16.53,2.323,0.857,327.3,,567.7,576.9,200.0,15.57
9434,2025-03-07 12:20:00,16.44,1.843,1.264,287.3,,406.2,335.3,193.4,16.04
9435,2025-03-07 12:30:00,15.83,1.781,2.123,273.3,,371.3,288.4,189.7,16.71
9436,2025-03-07 12:40:00,16.4,1.933,1.319,325.9,,443.7,397.9,194.7,16.61
9437,2025-03-07 12:50:00,16.35,2.378,1.555,339.2,,222.0,79.57,172.8,17.42
9438,2025-03-07 13:00:00,16.02,2.032,1.674,342.9,,235.3,85.8,183.1,17.48
9439,2025-03-07 13:10:00,16.12,2.337,1.806,349,,303.3,171.2,200.6,17.45
9440,2025-03-07 13:20:00,16.45,2.576,2.139,334.7,,377.9,288.5,207.9,17.59
9441,2025-03-07 13:30:00,16.94,2.47,2.049,353.6,,533.5,543.0,219.5,17.44
9442,2025-03-07 13:40:00,17.14,2.366,1.925,356.8,,273.9,150.5,188.8,18.25
9443,2025-03-07 13:50:00,17.05,2.36,2.141,345.4,,405.3,374.6,199.3,18.18
9444,2025-03-07 14:00:00,17.33,2.459,1.876,347.6,,336.6,265.9,194.1,18.51
9445,2025-03-07 14:10:00,17.41,2.534,1.971,348,,368.9,367.7,178.7,18.47
9446,2025-03-07 14:20:00,17.47,2.684,2.28,350.2,,379.0,426.4,165.5,18.4
9447,2025-03-07 14:30:00,17.43,2.573,1.92,2.254,,323.3,353.8,152.8,18.54
9448,2025-03-07 14:40:00,17.22,2.694,2.535,0.022,,312.1,378.1,137.6,18.56
9449,2025-03-07 14:50:00,17.3,2.8,2.712,359.7,,376.1,558.1,130.3,18.53
9450,2025-03-07 15:00:00,17.42,2.84,2.647,3.647,,364.2,571.2,124.5,18.59
9451,2025-03-07 15:10:00,17.25,2.569,3.27,356.2,,328.8,532.8,117.5,18.58
9452,2025-03-07 15:20:00,17.15,2.476,2.864,4.424,,281.0,458.5,109.7,18.68
9453,2025-03-07 15:30:00,16.94,2.282,2.822,1.938,,135.2,123.4,91.7,18.92
9454,2025-03-07 15:40:00,16.42,2.444,3.338,0.237,,86.6,8.92,83.7,19.01
9455,2025-03-07 15:50:00,16.13,2.651,2.867,359.2,,85.0,27.96,76.96,18.93
9456,2025-03-07 16:00:00,16.18,2.726,2.578,359.8,,155.3,264.9,83.7,18.63
9457,2025-03-07 16:10:00,16.31,2.846,3.481,350.2,,172.0,363.9,83.5,18.6
9458,2025-03-07 16:20:00,16.23,2.705,3.247,357.8,,125.5,260.2,68.63,18.65
9459,2025-03-07 16:30:00,15.99,2.648,3.138,6.664,,85.7,160.2,54.63,18.61
9460,2025-03-07 16:40:00,15.6,2.751,2.719,1.915,,40.09,0.304,40.04,18.66
9461,2025-03-07 16:50:00,15.24,3.006,2.602,1.849,,32.57,1.88,32.34,18.54
9462,2025-03-07 17:00:00,15.0,3.097,2.345,8.87,,31.16,4.987,30.67,18.44
9463,2025-03-07 17:10:00,14.86,2.979,2.482,4.894,,26.8,4.996,26.43,18.42
9464,2025-03-07 17:20:00,14.7,2.992,2.383,6.871,,17.31,1.498,17.22,18.34
9465,2025-03-07 17:30:00,14.53,3.081,2.245,4.232,,6.718,0.0,6.718,18.26
9466,2025-03-07 17:40:00,14.42,3.111,1.843,10.1,,9.9,0.0,9.9,18.23
9467,2025-03-07 17:50:00,14.28,3.317,1.578,354.4,,5.628,0.0,5.628,17.98
9468,2025-03-07 18:00:00,14.09,3.615,2.027,353.2,,7.113,0.0,7.113,17.63
9469,2025-03-07 18:10:00,13.82,3.823,3.057,329,,7.352,0.0,7.352,17.53
9470,2025-03-07 18:20:00,13.76,3.828,2.543,341.8,,5.244,0.0,5.244,17.49
9471,2025-03-07 18:30:00,13.71,3.908,2.545,341.2,,6.941,0.0,6.941,17.48
9472,2025-03-07 18:40:00,13.68,3.933,1.88,340.9,,6.806,0.0,6.806,17.48
9473,2025-03-07 18:50:00,13.68,3.95,1.964,2.001,,5.378,0.0,5.378,17.45
9474,2025-03-07 19:00:00,13.57,3.978,2.123,345,,7.021,0.0,7.021,17.28
9475,2025-03-07 19:10:00,13.5,4.002,2.148,346.3,,6.955,0.0,6.955,17.26
9476,2025-03-07 19:20:00,13.49,4.022,2.058,350.4,,5.433,0.0,5.433,17.24
9477,2025-03-07 19:30:00,13.38,3.997,1.171,355.4,,6.763,0.0,6.763,17.21
9478,2025-03-07 19:40:00,13.17,3.883,0.739,12.74,,6.87,0.0,6.87,16.98
9479,2025-03-07 19:50:00,13.02,3.714,0.609,7.234,,5.243,0.0,5.243,17.22
9480,2025-03-07 20:00:00,12.81,3.668,0.386,70.74,,7.251,0.0,7.251,17.23
9481,2025-03-07 20:10:00,12.7,3.616,0.619,131.1,,6.787,0.0,6.787,16.98
9482,2025-03-07 20:20:00,12.55,3.484,0.557,115.2,,4.962,0.0,4.962,16.8
9483,2025-03-07 20:30:00,12.16,3.512,0.563,94.2,,7.46,0.0,7.46,16.34
9484,2025-03-07 20:40:00,11.8,3.502,0.535,81.5,,6.97,0.0,6.97,16.29
9485,2025-03-07 20:50:00,11.83,3.474,0.453,106.3,,5.006,0.0,5.006,16.38
9486,2025-03-07 21:00:00,11.49,3.413,0.603,88.9,,7.31,0.0,7.31,15.91
9487,2025-03-07 21:10:00,11.37,3.421,0.495,89.1,,6.879,0.0,6.879,15.86
9488,2025-03-07 21:20:00,11.0,3.446,0.502,120.2,,4.989,0.0,4.989,15.71
9489,2025-03-07 21:30:00,10.75,3.476,0.552,104.9,,7.202,0.0,7.202,15.23
9490,2025-03-07 21:40:00,10.22,3.492,0.401,61.18,,7.26,0.0,7.26,15.19
9491,2025-03-07 21:50:00,9.95,3.571,0.553,150.7,,4.88,0.0,4.88,15.21
9492,2025-03-07 22:00:00,10.12,3.452,0.907,96.2,,6.717,0.0,6.717,15.01
9493,2025-03-07 22:10:00,10.02,3.271,0.687,90.1,,7.347,0.0,7.347,14.91
9494,2025-03-07 22:20:00,9.71,3.299,0.53,86.2,,4.947,0.0,4.947,14.83
9495,2025-03-07 22:30:00,9.76,3.279,0.651,82.3,,6.855,0.0,6.855,14.82
9496,2025-03-07 22:40:00,9.48,3.491,0.629,36.64,,7.3,0.0,7.3,14.66
9497,2025-03-07 22:50:00,9.61,3.491,0.494,40.89,,4.87,0.0,4.87,14.64
9498,2025-03-07 23:00:00,9.48,3.516,0.37,135.8,,6.859,0.0,6.859,14.32
9499,2025-03-07 23:10:00,9.43,3.491,0.412,143.5,,7.144,0.0,7.144,14.31
9500,2025-03-07 23:20:00,9.49,3.527,0.457,154.5,,5.193,0.0,5.193,14.28
9501,2025-03-07 23:30:00,9.51,3.516,0.519,115.7,,6.942,0.0,6.942,14.43
9502,2025-03-07 23:40:00,9.72,3.416,0.653,129.2,,6.735,0.0,6.735,14.42
9503,2025-03-07 23:50:00,9.67,3.451,0.376,107.5,,5.397,0.0,5.397,14.45
9504,2025-03-08 00:00:00,9.62,3.319,0.385,64.4,,6.861,0.0,6.861,14.56
9505,2025-03-08 00:10:00,9.61,3.552,0.623,50.44,,6.849,0.0,6.849,14.39
9506,2025-03-08 00:20:00,9.59,3.493,0.373,132.3,,5.429,0.0,5.429,14.54
9507,2025-03-08 00:30:00,9.69,3.572,0.507,136.1,,6.869,0.0,6.869,14.45
9508,2025-03-08 00:40:00,9.58,3.854,0.347,52.93,,6.733,0.0,6.733,14.31
9509,2025-03-08 00:50:00,9.47,3.937,0.319,152.3,,5.236,0.0,5.236,14.35
9510,2025-03-08 01:00:00,9.36,3.71,0.269,97.1,,6.903,0.0,6.903,14.38
9511,2025-03-08 01:10:00,9.48,3.578,0.6,145.7,,6.784,0.0,6.784,14.35
9512,2025-03-08 01:20:00,9.66,3.38,0.728,126.4,,4.963,0.0,4.963,14.33
9513,2025-03-08 01:30:00,9.68,3.273,0.446,123.8,,7.314,0.0,7.314,14.36
9514,2025-03-08 01:40:00,9.48,3.19,0.316,121,,6.828,0.0,6.828,14.35
9515,2025-03-08 01:50:00,9.44,3.353,0.383,61.28,,4.985,0.0,4.985,14.29
9516,2025-03-08 02:00:00,9.44,3.591,0.77,130.2,,7.295,0.0,7.295,14.27
9517,2025-03-08 02:10:00,9.47,3.424,0.648,161.3,,6.883,0.0,6.883,13.96
9518,2025-03-08 02:20:00,9.25,3.141,0.545,125.8,,4.896,0.0,4.896,13.9
9519,2025-03-08 02:30:00,9.27,3.42,0.782,121,,7.154,0.0,7.154,14.0
9520,2025-03-08 02:40:00,9.32,3.422,0.564,129.9,,6.787,0.0,6.787,14.14
9521,2025-03-08 02:50:00,9.27,3.441,0.758,146.4,,4.929,0.0,4.929,14.19
9522,2025-03-08 03:00:00,9.2,3.396,0.661,145.8,,6.886,0.0,6.886,14.06
9523,2025-03-08 03:10:00,8.95,3.208,0.661,166,,7.26,0.0,7.26,13.63
9524,2025-03-08 03:20:00,8.67,3.291,0.354,141.3,,4.892,0.0,4.892,13.57
9525,2025-03-08 03:30:00,8.38,3.475,0.648,154.6,,6.691,0.0,6.691,13.43
9526,2025-03-08 03:40:00,8.2,3.593,0.56,143.8,,7.275,0.0,7.275,13.19
9527,2025-03-08 03:50:00,8.12,3.619,1.334,164.2,,4.891,0.0,4.891,13.01
9528,2025-03-08 04:00:00,8.14,3.601,0.988,140.5,,6.847,0.0,6.847,13.07
9529,2025-03-08 04:10:00,8.05,3.624,0.71,152.8,,7.267,0.0,7.267,12.97
9530,2025-03-08 04:20:00,7.874,3.531,1.071,153.8,,4.815,0.0,4.815,12.66
9531,2025-03-08 04:30:00,7.877,3.53,1.437,147.1,,6.716,0.0,6.716,12.67
9532,2025-03-08 04:40:00,8.01,3.505,2.09,149.3,,6.723,0.0,6.723,12.56
9533,2025-03-08 04:50:00,8.02,3.544,1.329,147.9,,5.45,0.0,5.45,12.5
9534,2025-03-08 05:00:00,7.922,3.663,1.657,155.5,,6.729,0.0,6.729,12.45
9535,2025-03-08 05:10:00,7.821,3.629,1.648,150.6,,6.793,0.0,6.793,12.41
9536,2025-03-08 05:20:00,7.825,3.552,1.671,145.9,,5.141,0.0,5.141,12.46
9537,2025-03-08 05:30:00,7.863,3.336,1.64,151.8,,6.687,0.0,6.687,12.49
9538,2025-03-08 05:40:00,7.822,3.115,1.628,141.5,,6.876,0.0,6.876,12.31
9539,2025-03-08 05:50:00,7.653,2.991,1.345,140.4,,5.578,0.0,5.578,12.16
9540,2025-03-08 06:00:00,7.542,3.086,0.972,138.9,,7.966,0.0,7.966,12.02
9541,2025-03-08 06:10:00,7.541,3.137,1.023,129.2,,5.75,0.0,5.75,12.06
9542,2025-03-08 06:20:00,7.558,3.213,0.984,143.8,,7.886,0.33,7.873,12.08
9543,2025-03-08 06:30:00,7.543,3.033,1.245,170.1,,18.8,5.786,18.46,12.27
9544,2025-03-08 06:40:00,7.63,2.802,1.186,144.9,,30.29,6.316,29.74,12.13
9545,2025-03-08 06:50:00,7.672,3.062,0.739,141.6,,39.35,3.564,38.94,12.01
9546,2025-03-08 07:00:00,7.84,3.433,1.021,144.4,,53.51,0.317,53.46,12.02
9547,2025-03-08 07:10:00,8.18,3.62,1.021,142.4,,107.6,171.9,76.29,11.8
9548,2025-03-08 07:20:00,8.91,3.79,1.502,141.4,,155.6,301.6,94.1,11.3
9549,2025-03-08 07:30:00,9.31,3.903,1.491,146.5,,194.9,371.4,109.6,10.98
9550,2025-03-08 07:40:00,9.57,3.914,1.642,149.8,,239.9,469.1,117.8,11.16
9551,2025-03-08 07:50:00,10.65,4.014,1.115,140,,265.5,544.3,110.5,10.79
9552,2025-03-08 08:00:00,10.23,3.778,2.04,136.6,,223.4,433.5,87.9,11.71
9553,2025-03-08 08:10:00,10.21,3.86,1.611,153.1,,274.4,547.2,89.1,11.48
9554,2025-03-08 08:20:00,11.03,3.835,1.287,197.3,,334.9,675.9,89.6,11.45
9555,2025-03-08 08:30:00,11.59,3.811,1.021,163.1,,355.3,693.3,87.0,11.7
9556,2025-03-08 08:40:00,11.56,3.817,1.255,163.9,,377.3,709.6,86.3,11.82
9557,2025-03-08 08:50:00,12.0,3.861,1.047,145.1,,400.3,728.3,85.3,12.12
9558,2025-03-08 09:00:00,12.7,3.959,1.091,171.6,,424.9,734.5,91.5,12.38
9559,2025-03-08 09:10:00,12.97,3.951,0.994,208.1,,451.2,745.9,97.3,12.56
9560,2025-03-08 09:20:00,13.61,3.913,0.994,215.9,,470.0,749.2,100.0,12.75
9561,2025-03-08 09:30:00,14.41,4.016,0.677,144.6,,499.1,755.6,112.0,12.49
9562,2025-03-08 09:40:00,14.91,4.225,1.241,333.4,,506.4,723.0,123.7,12.69
9563,2025-03-08 09:50:00,13.77,4.017,1.491,354.8,,459.5,602.5,131.1,13.61
9564,2025-03-08 10:00:00,13.76,4.348,1.502,351.9,,478.4,572.9,156.8,13.99
9565,2025-03-08 10:10:00,14.12,4.551,1.639,340.9,,507.4,563.3,183.4,14.17
9566,2025-03-08 10:20:00,14.48,4.387,1.33,0.379,,638.7,736.6,206.1,13.94
9567,2025-03-08 10:30:00,14.93,4.189,1.117,352.4,,530.7,548.9,201.6,14.38
9568,2025-03-08 10:40:00,15.39,4.005,1.401,344,,635.9,713.8,201.2,14.32
9569,2025-03-08 10:50:00,16.04,3.968,0.951,343.9,,580.6,616.5,199.4,15.0
9570,2025-03-08 11:00:00,16.24,3.771,1.422,302.2,,699.8,771.8,216.8,15.19
9571,2025-03-08 11:10:00,16.81,3.924,1.793,317.4,,690.5,743.5,220.6,15.5
9572,2025-03-08 11:20:00,16.14,3.605,2.365,297.1,,612.6,615.5,220.5,15.93
9573,2025-03-08 11:30:00,16.73,4.189,1.628,338.1,,549.3,503.6,226.4,16.51
9574,2025-03-08 11:40:00,16.95,3.952,1.577,352.3,,625.2,636.0,216.0,16.37
9575,2025-03-08 11:50:00,17.06,3.775,2.108,334.3,,613.9,661.7,187.5,16.64
9576,2025-03-08 12:00:00,17.16,3.508,1.896,345.2,,645.2,739.4,168.9,16.94
9577,2025-03-08 12:10:00,17.71,3.139,2.074,349.5,,690.6,834.0,154.7,17.24
9578,2025-03-08 12:20:00,17.96,2.939,2.102,343.3,,678.9,826.0,150.8,17.65
9579,2025-03-08 12:30:00,18.53,2.928,1.769,348.6,,676.2,822.0,153.6,18.15
9580,2025-03-08 12:40:00,18.69,2.619,2.043,345,,648.1,791.5,149.5,18.14
9581,2025-03-08 12:50:00,18.38,2.302,2.568,338.7,,598.4,710.7,155.6,18.28
9582,2025-03-08 13:00:00,18.37,2.373,2.797,342.7,,607.4,706.3,173.3,18.44
9583,2025-03-08 13:10:00,18.43,2.457,3.144,341,,653.7,767.0,189.3,18.46
9584,2025-03-08 13:20:00,18.42,2.547,2.798,349,,500.5,516.2,193.5,18.72
9585,2025-03-08 13:30:00,18.17,2.837,2.785,347.7,,315.9,215.3,190.0,19.18
9586,2025-03-08 13:40:00,17.88,3.169,2.852,351.6,,207.4,28.86,191.0,19.41
9587,2025-03-08 13:50:00,17.49,3.274,2.83,347.5,,211.2,8.84,206.2,19.31
9588,2025-03-08 14:00:00,17.38,2.812,3.034,357.8,,209.0,0.366,208.8,19.31
9589,2025-03-08 14:10:00,17.59,2.765,2.535,9.83,,207.0,0.0,207.0,19.39
9590,2025-03-08 14:20:00,17.62,2.706,3.603,357.6,,227.6,2.804,226.2,19.41
9591,2025-03-08 14:30:00,17.83,2.963,3.303,347.5,,310.0,114.6,254.5,19.43
9592,2025-03-08 14:40:00,17.81,3.523,3.067,347.4,,293.7,97.2,248.4,19.4
9593,2025-03-08 14:50:00,17.75,3.777,2.945,354.5,,262.4,91.0,221.7,19.44
9594,2025-03-08 15:00:00,17.78,3.949,2.778,352.7,,284.3,179.5,208.8,19.46
9595,2025-03-08 15:10:00,17.97,3.933,3.349,350.2,,337.7,322.4,208.1,19.4
9596,2025-03-08 15:20:00,17.89,4.188,3.059,347.5,,211.4,111.9,168.8,19.73
9597,2025-03-08 15:30:00,17.68,4.305,3.104,355.3,,126.6,0.133,126.6,19.96
9598,2025-03-08 15:40:00,17.43,4.198,2.306,359.9,,106.8,12.35,102.9,19.91
9599,2025-03-08 15:50:00,17.52,4.131,2.757,356.2,,191.8,280.7,107.5,19.73
9600,2025-03-08 16:00:00,17.8,4.057,3.241,349.4,,196.4,272.5,121.3,19.8
9601,2025-03-08 16:10:00,17.97,3.975,1.984,7.536,,228.0,387.0,132.8,19.74
9602,2025-03-08 16:20:00,18.25,3.935,2.572,349.4,,245.8,526.2,129.7,19.55
9603,2025-03-08 16:30:00,18.17,4.02,2.438,347.2,,175.9,340.4,109.1,19.56
9604,2025-03-08 16:40:00,17.54,4.372,2.314,339.9,,75.0,0.0,75.0,19.89
9605,2025-03-08 16:50:00,16.91,4.53,1.815,349.4,,55.9,0.347,55.85,19.69
9606,2025-03-08 17:00:00,16.62,4.516,1.455,334.9,,44.64,2.979,44.32,19.71
9607,2025-03-08 17:10:00,16.42,4.452,1.961,338,,30.82,4.008,30.51,19.7
9608,2025-03-08 17:20:00,16.26,4.413,1.625,308.8,,16.71,2.749,16.57,19.69
9609,2025-03-08 17:30:00,16.11,4.189,1.521,332.2,,6.184,0.0,6.184,19.69
9610,2025-03-08 17:40:00,15.88,4.044,0.627,73.7,,6.653,0.0,6.653,19.69
9611,2025-03-08 17:50:00,15.68,3.966,0.558,67.21,,5.817,0.0,5.817,19.74
9612,2025-03-08 18:00:00,15.57,3.905,1.071,356.3,,7.117,0.0,7.117,19.62
9613,2025-03-08 18:10:00,15.29,3.912,0.647,72.13,,7.343,0.0,7.343,18.9
9614,2025-03-08 18:20:00,14.58,3.821,0.776,100,,5.086,0.0,5.086,18.5
9615,2025-03-08 18:30:00,14.03,3.734,0.708,344.1,,7.131,0.0,7.131,18.17
9616,2025-03-08 18:40:00,13.86,4.085,0.754,11.62,,7.545,0.0,7.545,18.2
9617,2025-03-08 18:50:00,13.55,4.063,0.665,71.83,,4.981,0.0,4.981,17.96
9618,2025-03-08 19:00:00,13.45,3.884,0.785,80.4,,6.867,0.0,6.867,17.59
9619,2025-03-08 19:10:00,13.06,3.925,0.936,226.8,,7.298,0.0,7.298,17.53
9620,2025-03-08 19:20:00,12.66,4.046,0.719,27.27,,5.201,0.0,5.201,16.95
9621,2025-03-08 19:30:00,12.51,4.186,0.663,345.7,,7.059,0.0,7.059,17.08
9622,2025-03-08 19:40:00,12.4,4.06,1.154,302.3,,6.911,0.0,6.911,16.59
9623,2025-03-08 19:50:00,12.26,3.843,0.998,345.7,,5.513,0.0,5.513,16.59
9624,2025-03-08 20:00:00,12.07,3.835,0.958,3.578,,6.944,0.0,6.944,16.55
9625,2025-03-08 20:10:00,12.09,3.857,0.585,345.2,,7.075,0.0,7.075,16.51
9626,2025-03-08 20:20:00,12.11,4.042,1.514,327.5,,5.49,0.0,5.49,16.45
9627,2025-03-08 20:30:00,12.18,4.567,1.61,340.7,,6.854,0.0,6.854,16.43
9628,2025-03-08 20:40:00,12.06,5.1,1.818,346.1,,6.909,0.0,6.909,16.36
9629,2025-03-08 20:50:00,12.03,5.535,1.875,343,,5.385,0.0,5.385,16.36
9630,2025-03-08 21:00:00,11.93,5.767,2.126,341.2,,7.149,0.0,7.149,16.31
9631,2025-03-08 21:10:00,11.77,5.862,2.273,337.3,,6.985,0.0,6.985,16.09
9632,2025-03-08 21:20:00,11.71,6.028,2.697,335.7,,4.769,0.0,4.769,16.01
9633,2025-03-08 21:30:00,11.59,5.984,1.878,337.6,,7.394,0.0,7.394,15.93
9634,2025-03-08 21:40:00,11.4,6.107,1.872,351.2,,6.932,0.0,6.932,15.8
9635,2025-03-08 21:50:00,11.24,6.012,2.311,341.5,,4.936,0.0,4.936,15.79
9636,2025-03-08 22:00:00,11.32,6.0,2.295,341.4,,7.382,0.0,7.382,15.84
9637,2025-03-08 22:10:00,11.29,6.092,2.283,333.1,,6.792,0.0,6.792,15.76
9638,2025-03-08 22:20:00,11.01,5.974,1.431,349.6,,5.011,0.0,5.011,15.5
9639,2025-03-08 22:30:00,10.65,5.573,1.085,349.8,,7.071,0.0,7.071,15.29
9640,2025-03-08 22:40:00,10.48,5.464,0.905,312.8,,7.105,0.0,7.105,15.26
9641,2025-03-08 22:50:00,10.15,4.887,0.55,82,,4.879,0.0,4.879,15.09
9642,2025-03-08 23:00:00,9.98,4.518,0.698,95.9,,6.797,0.0,6.797,14.9
9643,2025-03-08 23:10:00,9.86,4.243,0.719,121.2,,7.293,0.0,7.293,14.89
9644,2025-03-08 23:20:00,9.64,4.103,0.538,112.3,,5.012,0.0,5.012,14.68
9645,2025-03-08 23:30:00,9.5,4.301,0.887,109.1,,6.92,0.0,6.92,14.55
9646,2025-03-08 23:40:00,9.54,4.445,0.879,138,,7.392,0.0,7.392,14.52
9647,2025-03-08 23:50:00,9.24,3.92,0.795,156.6,,4.983,0.0,4.983,14.2
9648,2025-03-09 00:00:00,9.12,3.949,0.806,125.6,,6.74,0.0,6.74,14.22
9649,2025-03-09 00:10:00,8.98,4.299,0.689,58.08,,7.242,0.0,7.242,14.21
9650,2025-03-09 00:20:00,8.83,4.485,0.498,112.6,,5.097,0.0,5.097,14.33
9651,2025-03-09 00:30:00,8.67,4.188,0.627,69.78,,6.888,0.0,6.888,14.06
9652,2025-03-09 00:40:00,8.63,4.264,0.322,138.4,,6.911,0.0,6.911,14.29
9653,2025-03-09 00:50:00,8.53,4.218,0.582,141.1,,5.262,0.0,5.262,13.65
9654,2025-03-09 01:00:00,8.5,4.292,0.667,136,,6.772,0.0,6.772,13.45
9655,2025-03-09 01:10:00,8.46,4.006,0.865,184.1,,6.922,0.0,6.922,13.38
9656,2025-03-09 01:20:00,8.61,3.798,1.159,188.3,,5.383,0.0,5.383,13.29
9657,2025-03-09 01:30:00,8.47,3.787,0.908,155.6,,6.812,0.0,6.812,13.18
9658,2025-03-09 01:40:00,8.27,3.787,0.6,221.6,,6.813,0.0,6.813,13.2
9659,2025-03-09 01:50:00,7.986,3.722,0.552,55.78,,5.306,0.0,5.306,12.99
9660,2025-03-09 02:00:00,8.18,4.035,0.655,162.7,,6.667,0.0,6.667,13.25
9661,2025-03-09 02:10:00,8.16,4.091,0.555,3.455,,6.967,0.0,6.967,13.16
9662,2025-03-09 02:20:00,7.897,3.971,0.64,124.6,,5.003,0.0,5.003,12.62
9663,2025-03-09 02:30:00,8.09,4.203,0.574,136.5,,7.213,0.0,7.213,13.09
9664,2025-03-09 02:40:00,8.27,4.289,0.882,200,,6.785,0.0,6.785,13.2
9665,2025-03-09 02:50:00,8.31,4.257,0.578,144.5,,4.794,0.0,4.794,13.06
